Ticker,Old Price,Date,Type,Original Currency
ELIX.L,625.9412231445312,2022-06-12,EQUITY,GBp
ELIX.L,616.4572143554688,2022-06-19,EQUITY,GBp
ELIX.L,597.4892578125,2022-06-26,EQUITY,GBp
ELIX.L,578.5213623046875,2022-07-03,EQUITY,GBp
ELIX.L,578.5213623046875,2022-07-10,EQUITY,GBp
ELIX.L,572.9200439453125,2022-07-17,EQUITY,GBp
ELIX.L,568.1456909179688,2022-07-24,EQUITY,GBp
ELIX.L,687.5040893554688,2022-07-31,EQUITY,GBp
ELIX.L,687.5040893554688,2022-08-07,EQUITY,GBp
ELIX.L,673.1810302734375,2022-08-14,EQUITY,GBp
ELIX.L,663.6323852539062,2022-08-21,EQUITY,GBp
ELIX.L,601.5660400390625,2022-09-04,EQUITY,GBp
ELIX.L,620.6633911132812,2022-09-11,EQUITY,GBp
ELIX.L,620.6633911132812,2022-09-25,EQUITY,GBp
ELIX.L,563.3713989257812,2022-10-02,EQUITY,GBp
ELIX.L,544.2739868164062,2022-10-09,EQUITY,GBp
ELIX.L,510.8536682128906,2022-10-16,EQUITY,GBp
ELIX.L,515.6280517578125,2022-10-23,EQUITY,GBp
ELIX.L,448.7873840332031,2023-03-26,EQUITY,GBp
ELIX.L,486.9820556640625,2023-04-02,EQUITY,GBp
ELIX.L,477.4333801269531,2023-04-16,EQUITY,GBp
ELIX.L,477.4333801269531,2023-04-23,EQUITY,GBp
ELIX.L,458.3360290527344,2023-05-14,EQUITY,GBp
ELIX.L,459.2908935546875,2023-05-21,EQUITY,GBp
ELIX.L,452.6068420410156,2023-06-04,EQUITY,GBp
ELIX.L,452.6068420410156,2023-06-11,EQUITY,GBp
ELIX.L,454.5165710449219,2023-06-18,EQUITY,GBp
ELIX.L,450.69708251953125,2023-06-25,EQUITY,GBp
ELIX.L,451.6519775390625,2023-07-02,EQUITY,GBp
ELIX.L,450.69708251953125,2023-07-09,EQUITY,GBp
ELIX.L,501.3050231933594,2023-07-16,EQUITY,GBp
ELIX.L,506.6639709472656,2023-07-23,EQUITY,GBp
ELIX.L,509.099853515625,2023-07-30,EQUITY,GBp
ELIX.L,506.6639709472656,2023-08-06,EQUITY,GBp
ELIX.L,506.6639709472656,2023-08-13,EQUITY,GBp
ELIX.L,483.27947998046875,2023-08-20,EQUITY,GBp
ELIX.L,535.8945922851562,2023-09-03,EQUITY,GBp
ELIX.L,526.1510620117188,2023-09-10,EQUITY,GBp
ELIX.L,594.3558349609375,2023-09-17,EQUITY,GBp
ELIX.L,545.6381225585938,2023-09-24,EQUITY,GBp
ELIX.L,550.5098876953125,2023-10-01,EQUITY,GBp
ELIX.L,492.0486755371094,2023-10-08,EQUITY,GBp
ELIX.L,482.30511474609375,2023-10-15,EQUITY,GBp
ELIX.L,477.433349609375,2023-10-22,EQUITY,GBp
ELIX.L,550.5840454101562,2024-04-07,EQUITY,GBp
ELIX.L,553.5336303710938,2024-04-14,EQUITY,GBp
ELIX.L,574.1805419921875,2024-04-21,EQUITY,GBp
ELIX.L,560.4158935546875,2024-04-28,EQUITY,GBp
ELIX.L,621.3734130859375,2024-05-12,EQUITY,GBp
ELIX.L,599.7433471679688,2024-05-19,EQUITY,GBp
ELIX.L,582.0460205078125,2024-06-02,EQUITY,GBp
ELIX.L,575.1636962890625,2024-06-09,EQUITY,GBp
ELIX.L,564.3486938476562,2024-06-16,EQUITY,GBp
ELIX.L,550.5840454101562,2024-06-23,EQUITY,GBp
ELIX.L,550.5840454101562,2024-06-30,EQUITY,GBp
ELIX.L,555.5,2024-07-07,EQUITY,GBp
ELIX.L,540.752197265625,2024-07-14,EQUITY,GBp
ELIX.L,554.5167846679688,2024-07-21,EQUITY,GBp
ELIX.L,556.0,2024-07-28,EQUITY,GBp
ELIX.L,570.0,2024-08-04,EQUITY,GBp
ELIX.L,575.0,2024-08-11,EQUITY,GBp
ELIX.L,585.0,2024-08-18,EQUITY,GBp
ELIX.L,660.0,2024-09-01,EQUITY,GBp
ELIX.L,645.0,2024-09-08,EQUITY,GBp
ELIX.L,625.0,2024-09-15,EQUITY,GBp
ELIX.L,645.0,2024-09-22,EQUITY,GBp
ELIX.L,630.0,2024-09-29,EQUITY,GBp
ELIX.L,645.0,2024-10-06,EQUITY,GBp
ELIX.L,690.0,2024-10-13,EQUITY,GBp
ELIX.L,715.0,2024-10-20,EQUITY,GBp
GBP=X,0.5358200073242188,2005-03-27,CURRENCY,GBP
GBP=X,0.5329599976539612,2005-04-03,CURRENCY,GBP
GBP=X,0.5290200114250183,2005-04-10,CURRENCY,GBP
GBP=X,0.5251299738883972,2005-04-17,CURRENCY,GBP
GBP=X,0.5231199860572815,2005-04-24,CURRENCY,GBP
GBP=X,0.5277600288391113,2005-05-01,CURRENCY,GBP
GBP=X,0.5305600166320801,2005-05-08,CURRENCY,GBP
GBP=X,0.5437700152397156,2005-05-15,CURRENCY,GBP
GBP=X,0.5466600060462952,2005-05-22,CURRENCY,GBP
GBP=X,0.5483700037002563,2005-05-29,CURRENCY,GBP
GBP=X,0.5482199788093567,2005-06-05,CURRENCY,GBP
GBP=X,0.5530700087547302,2005-06-12,CURRENCY,GBP
GBP=X,0.5486699938774109,2005-06-19,CURRENCY,GBP
GBP=X,0.5468699932098389,2005-06-26,CURRENCY,GBP
GBP=X,0.5680500268936157,2005-07-03,CURRENCY,GBP
GBP=X,0.5691800117492676,2005-07-10,CURRENCY,GBP
GBP=X,0.5723400115966797,2005-07-17,CURRENCY,GBP
GBP=X,0.5726400017738342,2005-07-24,CURRENCY,GBP
GBP=X,0.5655500292778015,2005-07-31,CURRENCY,GBP
GBP=X,0.5603500008583069,2005-08-07,CURRENCY,GBP
GBP=X,0.5525799989700317,2005-08-14,CURRENCY,GBP
GBP=X,0.5551499724388123,2005-08-21,CURRENCY,GBP
GBP=X,0.5566400289535522,2005-08-28,CURRENCY,GBP
GBP=X,0.5426499843597412,2005-09-04,CURRENCY,GBP
GBP=X,0.5491499900817871,2005-09-11,CURRENCY,GBP
GBP=X,0.5546600222587585,2005-09-18,CURRENCY,GBP
GBP=X,0.5621500015258789,2005-09-25,CURRENCY,GBP
GBP=X,0.570609986782074,2005-10-02,CURRENCY,GBP
GBP=X,0.5701299905776978,2005-10-09,CURRENCY,GBP
GBP=X,0.5704200267791748,2005-10-16,CURRENCY,GBP
GBP=X,0.5653200149536133,2005-10-23,CURRENCY,GBP
GBP=X,0.5726100206375122,2006-03-26,CURRENCY,GBP
GBP=X,0.5747100114822388,2006-04-02,CURRENCY,GBP
GBP=X,0.5736200213432312,2006-04-09,CURRENCY,GBP
GBP=X,0.5649999976158142,2006-04-16,CURRENCY,GBP
GBP=X,0.5595300197601318,2006-04-23,CURRENCY,GBP
GBP=X,0.5478600263595581,2006-04-30,CURRENCY,GBP
GBP=X,0.5381799936294556,2006-05-07,CURRENCY,GBP
GBP=X,0.5329599976539612,2006-05-14,CURRENCY,GBP
GBP=X,0.5304800271987915,2006-05-21,CURRENCY,GBP
GBP=X,0.5376600027084351,2006-05-28,CURRENCY,GBP
GBP=X,0.5343599915504456,2006-06-04,CURRENCY,GBP
GBP=X,0.5429499745368958,2006-06-11,CURRENCY,GBP
GBP=X,0.5432100296020508,2006-06-18,CURRENCY,GBP
GBP=X,0.5483999848365784,2006-06-25,CURRENCY,GBP
GBP=X,0.5427700281143188,2006-07-02,CURRENCY,GBP
GBP=X,0.5425599813461304,2006-07-09,CURRENCY,GBP
GBP=X,0.5495700240135193,2006-07-16,CURRENCY,GBP
GBP=X,0.5406299829483032,2006-07-23,CURRENCY,GBP
GBP=X,0.5352699756622314,2006-07-30,CURRENCY,GBP
GBP=X,0.5249900221824646,2006-08-06,CURRENCY,GBP
GBP=X,0.5295199751853943,2006-08-13,CURRENCY,GBP
GBP=X,0.5286499857902527,2006-08-20,CURRENCY,GBP
GBP=X,0.527679979801178,2006-08-27,CURRENCY,GBP
GBP=X,0.5247700214385986,2006-09-03,CURRENCY,GBP
GBP=X,0.5358800292015076,2006-09-10,CURRENCY,GBP
GBP=X,0.5315799713134766,2006-09-17,CURRENCY,GBP
GBP=X,0.5261499881744385,2006-09-24,CURRENCY,GBP
GBP=X,0.5299699902534485,2006-10-01,CURRENCY,GBP
GBP=X,0.5354800224304199,2006-10-08,CURRENCY,GBP
GBP=X,0.5369700193405151,2006-10-15,CURRENCY,GBP
GBP=X,0.5337600111961365,2006-10-22,CURRENCY,GBP
GBP=X,0.5075899958610535,2007-03-25,CURRENCY,GBP
GBP=X,0.5055099725723267,2007-04-01,CURRENCY,GBP
GBP=X,0.5096799731254578,2007-04-08,CURRENCY,GBP
GBP=X,0.502839982509613,2007-04-15,CURRENCY,GBP
GBP=X,0.4997499883174896,2007-04-22,CURRENCY,GBP
GBP=X,0.5,2007-04-29,CURRENCY,GBP
GBP=X,0.5016300082206726,2007-05-06,CURRENCY,GBP
GBP=X,0.5052800178527832,2007-05-13,CURRENCY,GBP
GBP=X,0.5072000026702881,2007-05-20,CURRENCY,GBP
GBP=X,0.5042399764060974,2007-05-27,CURRENCY,GBP
GBP=X,0.5021100044250488,2007-06-03,CURRENCY,GBP
GBP=X,0.5077700018882751,2007-06-10,CURRENCY,GBP
GBP=X,0.5040799975395203,2007-06-17,CURRENCY,GBP
GBP=X,0.5004500150680542,2007-06-24,CURRENCY,GBP
GBP=X,0.4955900013446808,2007-07-01,CURRENCY,GBP
GBP=X,0.49632999300956726,2007-07-08,CURRENCY,GBP
GBP=X,0.4909699857234955,2007-07-15,CURRENCY,GBP
GBP=X,0.48559999465942383,2007-07-22,CURRENCY,GBP
GBP=X,0.4930199980735779,2007-07-29,CURRENCY,GBP
GBP=X,0.49226999282836914,2007-08-05,CURRENCY,GBP
GBP=X,0.49702000617980957,2007-08-12,CURRENCY,GBP
GBP=X,0.5028700232505798,2007-08-19,CURRENCY,GBP
GBP=X,0.49775999784469604,2007-08-26,CURRENCY,GBP
GBP=X,0.49560999870300293,2007-09-02,CURRENCY,GBP
GBP=X,0.5015000104904175,2007-09-16,CURRENCY,GBP
GBP=X,0.49487999081611633,2007-09-23,CURRENCY,GBP
GBP=X,0.4891600012779236,2007-09-30,CURRENCY,GBP
GBP=X,0.49129998683929443,2007-10-07,CURRENCY,GBP
GBP=X,0.48962000012397766,2007-10-14,CURRENCY,GBP
GBP=X,0.49195998907089233,2007-10-21,CURRENCY,GBP
GBP=X,0.5039799809455872,2008-03-30,CURRENCY,GBP
GBP=X,0.5029699802398682,2008-04-06,CURRENCY,GBP
GBP=X,0.5060200095176697,2008-04-13,CURRENCY,GBP
GBP=X,0.5048199892044067,2008-04-20,CURRENCY,GBP
GBP=X,0.5022299885749817,2008-04-27,CURRENCY,GBP
GBP=X,0.5068600177764893,2008-05-04,CURRENCY,GBP
GBP=X,0.5113499760627747,2008-05-11,CURRENCY,GBP
GBP=X,0.5129299759864807,2008-05-18,CURRENCY,GBP
GBP=X,0.5045199990272522,2008-05-25,CURRENCY,GBP
GBP=X,0.5086699724197388,2008-06-01,CURRENCY,GBP
GBP=X,0.5065299868583679,2008-06-08,CURRENCY,GBP
GBP=X,0.509090006351471,2008-06-15,CURRENCY,GBP
GBP=X,0.5088000297546387,2008-06-22,CURRENCY,GBP
GBP=X,0.5017600059509277,2008-06-29,CURRENCY,GBP
GBP=X,0.5059700012207031,2008-07-06,CURRENCY,GBP
GBP=X,0.5015000104904175,2008-07-13,CURRENCY,GBP
GBP=X,0.49957001209259033,2008-07-20,CURRENCY,GBP
GBP=X,0.501479983329773,2008-07-27,CURRENCY,GBP
GBP=X,0.5098900198936462,2008-08-03,CURRENCY,GBP
GBP=X,0.5230399966239929,2008-08-10,CURRENCY,GBP
GBP=X,0.5361899733543396,2008-08-17,CURRENCY,GBP
GBP=X,0.5408300161361694,2008-08-24,CURRENCY,GBP
GBP=X,0.5582500100135803,2008-08-31,CURRENCY,GBP
GBP=X,0.5676199793815613,2008-09-07,CURRENCY,GBP
GBP=X,0.556850016117096,2008-09-14,CURRENCY,GBP
GBP=X,0.5382099747657776,2008-09-21,CURRENCY,GBP
GBP=X,0.5552200078964233,2008-09-28,CURRENCY,GBP
GBP=X,0.5736899971961975,2008-10-05,CURRENCY,GBP
GBP=X,0.5733000040054321,2008-10-12,CURRENCY,GBP
GBP=X,0.5837399959564209,2008-10-19,CURRENCY,GBP
GBP=X,0.7019000053405762,2009-03-29,CURRENCY,GBP
GBP=X,0.678380012512207,2009-04-05,CURRENCY,GBP
GBP=X,0.6734300255775452,2009-04-12,CURRENCY,GBP
GBP=X,0.6876099705696106,2009-04-19,CURRENCY,GBP
GBP=X,0.6842300295829773,2009-04-26,CURRENCY,GBP
GBP=X,0.6651099920272827,2009-05-03,CURRENCY,GBP
GBP=X,0.6606299877166748,2009-05-10,CURRENCY,GBP
GBP=X,0.6517300009727478,2009-05-17,CURRENCY,GBP
GBP=X,0.6284999847412109,2009-05-24,CURRENCY,GBP
GBP=X,0.6080099940299988,2009-05-31,CURRENCY,GBP
GBP=X,0.6235100030899048,2009-06-07,CURRENCY,GBP
GBP=X,0.6136900186538696,2009-06-14,CURRENCY,GBP
GBP=X,0.6116999983787537,2009-06-21,CURRENCY,GBP
GBP=X,0.6035000085830688,2009-06-28,CURRENCY,GBP
GBP=X,0.6144800186157227,2009-07-05,CURRENCY,GBP
GBP=X,0.6152300238609314,2009-07-12,CURRENCY,GBP
GBP=X,0.6051599979400635,2009-07-19,CURRENCY,GBP
GBP=X,0.6065999865531921,2009-07-26,CURRENCY,GBP
GBP=X,0.5902799963951111,2009-08-02,CURRENCY,GBP
GBP=X,0.6068400144577026,2009-08-09,CURRENCY,GBP
GBP=X,0.611549973487854,2009-08-16,CURRENCY,GBP
GBP=X,0.6094599962234497,2009-08-23,CURRENCY,GBP
GBP=X,0.6137999892234802,2009-08-30,CURRENCY,GBP
GBP=X,0.6119999885559082,2009-09-06,CURRENCY,GBP
GBP=X,0.6020500063896179,2009-09-13,CURRENCY,GBP
GBP=X,0.6165199875831604,2009-09-20,CURRENCY,GBP
GBP=X,0.6294299960136414,2009-09-27,CURRENCY,GBP
GBP=X,0.6269800066947937,2009-10-04,CURRENCY,GBP
GBP=X,0.6323500275611877,2009-10-11,CURRENCY,GBP
GBP=X,0.609529972076416,2009-10-18,CURRENCY,GBP
GBP=X,0.6674699783325195,2010-03-28,CURRENCY,GBP
GBP=X,0.6536800265312195,2010-04-04,CURRENCY,GBP
GBP=X,0.6504499912261963,2010-04-11,CURRENCY,GBP
GBP=X,0.6520900130271912,2010-04-18,CURRENCY,GBP
GBP=X,0.6464999914169312,2010-04-25,CURRENCY,GBP
GBP=X,0.6557700037956238,2010-05-02,CURRENCY,GBP
GBP=X,0.6728600263595581,2010-05-09,CURRENCY,GBP
GBP=X,0.6905999779701233,2010-05-16,CURRENCY,GBP
GBP=X,0.6940100193023682,2010-05-23,CURRENCY,GBP
GBP=X,0.6886100172996521,2010-05-30,CURRENCY,GBP
GBP=X,0.6908900141716003,2010-06-06,CURRENCY,GBP
GBP=X,0.6786100268363953,2010-06-13,CURRENCY,GBP
GBP=X,0.6775100231170654,2010-06-20,CURRENCY,GBP
GBP=X,0.6622999906539917,2010-06-27,CURRENCY,GBP
GBP=X,0.6608499884605408,2010-07-04,CURRENCY,GBP
GBP=X,0.6656000018119812,2010-07-11,CURRENCY,GBP
GBP=X,0.656790018081665,2010-07-18,CURRENCY,GBP
GBP=X,0.645579993724823,2010-07-25,CURRENCY,GBP
GBP=X,0.6293299794197083,2010-08-01,CURRENCY,GBP
GBP=X,0.6258599758148193,2010-08-08,CURRENCY,GBP
GBP=X,0.6409000158309937,2010-08-15,CURRENCY,GBP
GBP=X,0.6432899832725525,2010-08-22,CURRENCY,GBP
GBP=X,0.643750011920929,2010-08-29,CURRENCY,GBP
GBP=X,0.6472499966621399,2010-09-05,CURRENCY,GBP
GBP=X,0.6505799889564514,2010-09-12,CURRENCY,GBP
GBP=X,0.6391400098800659,2010-09-19,CURRENCY,GBP
GBP=X,0.6316699981689453,2010-09-26,CURRENCY,GBP
GBP=X,0.6321099996566772,2010-10-03,CURRENCY,GBP
GBP=X,0.6270099878311157,2010-10-10,CURRENCY,GBP
GBP=X,0.625819981098175,2010-10-17,CURRENCY,GBP
GBP=X,0.6377999782562256,2010-10-24,CURRENCY,GBP
GBP=X,0.6248400211334229,2011-03-27,CURRENCY,GBP
GBP=X,0.6203200221061707,2011-04-03,CURRENCY,GBP
GBP=X,0.6107199788093567,2011-04-10,CURRENCY,GBP
GBP=X,0.6129699945449829,2011-04-17,CURRENCY,GBP
GBP=X,0.6050300002098083,2011-04-24,CURRENCY,GBP
GBP=X,0.5992299914360046,2011-05-01,CURRENCY,GBP
GBP=X,0.6113200187683105,2011-05-08,CURRENCY,GBP
GBP=X,0.6182000041007996,2011-05-15,CURRENCY,GBP
GBP=X,0.6167399883270264,2011-05-22,CURRENCY,GBP
GBP=X,0.605650007724762,2011-05-29,CURRENCY,GBP
GBP=X,0.6077499985694885,2011-06-05,CURRENCY,GBP
GBP=X,0.6162899732589722,2011-06-12,CURRENCY,GBP
GBP=X,0.618120014667511,2011-06-19,CURRENCY,GBP
GBP=X,0.6264500021934509,2011-06-26,CURRENCY,GBP
GBP=X,0.6223499774932861,2011-07-03,CURRENCY,GBP
GBP=X,0.623989999294281,2011-07-10,CURRENCY,GBP
GBP=X,0.6206600069999695,2011-07-17,CURRENCY,GBP
GBP=X,0.6129299998283386,2011-07-24,CURRENCY,GBP
GBP=X,0.60930997133255,2011-07-31,CURRENCY,GBP
GBP=X,0.6091399788856506,2011-08-07,CURRENCY,GBP
GBP=X,0.6137499809265137,2011-08-14,CURRENCY,GBP
GBP=X,0.6068699955940247,2011-08-21,CURRENCY,GBP
GBP=X,0.6116200089454651,2011-08-28,CURRENCY,GBP
GBP=X,0.6183500289916992,2011-09-04,CURRENCY,GBP
GBP=X,0.6306399703025818,2011-09-11,CURRENCY,GBP
GBP=X,0.6359699964523315,2011-09-18,CURRENCY,GBP
GBP=X,0.6454399824142456,2011-09-25,CURRENCY,GBP
GBP=X,0.6417199969291687,2011-10-02,CURRENCY,GBP
GBP=X,0.6437900066375732,2011-10-09,CURRENCY,GBP
GBP=X,0.6318600177764893,2011-10-16,CURRENCY,GBP
GBP=X,0.6272299885749817,2011-10-23,CURRENCY,GBP
GBP=X,0.629800021648407,2012-03-25,CURRENCY,GBP
GBP=X,0.6244500279426575,2012-04-01,CURRENCY,GBP
GBP=X,0.6297000050544739,2012-04-08,CURRENCY,GBP
GBP=X,0.6309000253677368,2012-04-15,CURRENCY,GBP
GBP=X,0.6198999881744385,2012-04-22,CURRENCY,GBP
GBP=X,0.6141999959945679,2012-04-29,CURRENCY,GBP
GBP=X,0.6202300190925598,2012-05-06,CURRENCY,GBP
GBP=X,0.621999979019165,2012-05-13,CURRENCY,GBP
GBP=X,0.6323999762535095,2012-05-20,CURRENCY,GBP
GBP=X,0.6377000212669373,2012-05-27,CURRENCY,GBP
GBP=X,0.6514000296592712,2012-06-03,CURRENCY,GBP
GBP=X,0.6435999870300293,2012-06-10,CURRENCY,GBP
GBP=X,0.6363000273704529,2012-06-17,CURRENCY,GBP
GBP=X,0.641700029373169,2012-06-24,CURRENCY,GBP
GBP=X,0.6376699805259705,2012-07-01,CURRENCY,GBP
GBP=X,0.6460000276565552,2012-07-08,CURRENCY,GBP
GBP=X,0.641700029373169,2012-07-15,CURRENCY,GBP
GBP=X,0.6406999826431274,2012-07-22,CURRENCY,GBP
GBP=X,0.6358000040054321,2012-07-29,CURRENCY,GBP
GBP=X,0.6388099789619446,2012-08-05,CURRENCY,GBP
GBP=X,0.6381999850273132,2012-08-12,CURRENCY,GBP
GBP=X,0.6373999714851379,2012-08-19,CURRENCY,GBP
GBP=X,0.6327900290489197,2012-08-26,CURRENCY,GBP
GBP=X,0.6299999952316284,2012-09-02,CURRENCY,GBP
GBP=X,0.6246799826622009,2012-09-09,CURRENCY,GBP
GBP=X,0.6162999868392944,2012-09-16,CURRENCY,GBP
GBP=X,0.616100013256073,2012-09-23,CURRENCY,GBP
GBP=X,0.6201599836349487,2012-09-30,CURRENCY,GBP
GBP=X,0.6196200251579285,2012-10-07,CURRENCY,GBP
GBP=X,0.6226999759674072,2012-10-14,CURRENCY,GBP
GBP=X,0.6250799894332886,2012-10-21,CURRENCY,GBP
GBP=X,0.6580700278282166,2013-03-31,CURRENCY,GBP
GBP=X,0.6514999866485596,2013-04-07,CURRENCY,GBP
GBP=X,0.6513000130653381,2013-04-14,CURRENCY,GBP
GBP=X,0.6567999720573425,2013-04-21,CURRENCY,GBP
GBP=X,0.6455000042915344,2013-04-28,CURRENCY,GBP
GBP=X,0.6419000029563904,2013-05-05,CURRENCY,GBP
GBP=X,0.6518099904060364,2013-05-12,CURRENCY,GBP
GBP=X,0.6587100028991699,2013-05-19,CURRENCY,GBP
GBP=X,0.6608899831771851,2013-05-26,CURRENCY,GBP
GBP=X,0.6575000286102295,2013-06-02,CURRENCY,GBP
GBP=X,0.6438699960708618,2013-06-09,CURRENCY,GBP
GBP=X,0.6360099911689758,2013-06-16,CURRENCY,GBP
GBP=X,0.6498100161552429,2013-06-23,CURRENCY,GBP
GBP=X,0.6576899886131287,2013-06-30,CURRENCY,GBP
GBP=X,0.6720700263977051,2013-07-07,CURRENCY,GBP
GBP=X,0.662090003490448,2013-07-14,CURRENCY,GBP
GBP=X,0.6542400121688843,2013-07-21,CURRENCY,GBP
GBP=X,0.6496700048446655,2013-07-28,CURRENCY,GBP
GBP=X,0.6541399955749512,2013-08-04,CURRENCY,GBP
GBP=X,0.6445800065994263,2013-08-11,CURRENCY,GBP
GBP=X,0.6399999856948853,2013-08-18,CURRENCY,GBP
GBP=X,0.6418099999427795,2013-08-25,CURRENCY,GBP
GBP=X,0.6443700194358826,2013-09-01,CURRENCY,GBP
GBP=X,0.639549970626831,2013-09-08,CURRENCY,GBP
GBP=X,0.6274999976158142,2013-09-15,CURRENCY,GBP
GBP=X,0.6243399977684021,2013-09-22,CURRENCY,GBP
GBP=X,0.6184700131416321,2013-09-29,CURRENCY,GBP
GBP=X,0.6236000061035156,2013-10-06,CURRENCY,GBP
GBP=X,0.6261299848556519,2013-10-13,CURRENCY,GBP
GBP=X,0.6183500289916992,2013-10-20,CURRENCY,GBP
GBP=X,0.600820004940033,2014-03-30,CURRENCY,GBP
GBP=X,0.6031699776649475,2014-04-06,CURRENCY,GBP
GBP=X,0.5977399945259094,2014-04-13,CURRENCY,GBP
GBP=X,0.5955299735069275,2014-04-20,CURRENCY,GBP
GBP=X,0.5950400233268738,2014-04-27,CURRENCY,GBP
GBP=X,0.5924500226974487,2014-05-04,CURRENCY,GBP
GBP=X,0.5931100249290466,2014-05-11,CURRENCY,GBP
GBP=X,0.5943800210952759,2014-05-18,CURRENCY,GBP
GBP=X,0.5940300226211548,2014-05-25,CURRENCY,GBP
GBP=X,0.596780002117157,2014-06-01,CURRENCY,GBP
GBP=X,0.5951700210571289,2014-06-08,CURRENCY,GBP
GBP=X,0.5889999866485596,2014-06-15,CURRENCY,GBP
GBP=X,0.5874500274658203,2014-06-22,CURRENCY,GBP
GBP=X,0.5870599746704102,2014-06-29,CURRENCY,GBP
GBP=X,0.5830399990081787,2014-07-06,CURRENCY,GBP
GBP=X,0.5840100049972534,2014-07-13,CURRENCY,GBP
GBP=X,0.585099995136261,2014-07-20,CURRENCY,GBP
GBP=X,0.5888599753379822,2014-07-27,CURRENCY,GBP
GBP=X,0.5941799879074097,2014-08-03,CURRENCY,GBP
GBP=X,0.5960500240325928,2014-08-10,CURRENCY,GBP
GBP=X,0.5980799794197083,2014-08-17,CURRENCY,GBP
GBP=X,0.6041600108146667,2014-08-24,CURRENCY,GBP
GBP=X,0.6026800274848938,2014-08-31,CURRENCY,GBP
GBP=X,0.6168100237846375,2014-09-07,CURRENCY,GBP
GBP=X,0.6150799989700317,2014-09-14,CURRENCY,GBP
GBP=X,0.6127499938011169,2014-09-21,CURRENCY,GBP
GBP=X,0.6158300042152405,2014-09-28,CURRENCY,GBP
GBP=X,0.6264100074768066,2014-10-05,CURRENCY,GBP
GBP=X,0.6213899850845337,2014-10-12,CURRENCY,GBP
GBP=X,0.6214200258255005,2014-10-19,CURRENCY,GBP
GBP=X,0.671779990196228,2015-03-29,CURRENCY,GBP
GBP=X,0.66975998878479,2015-04-05,CURRENCY,GBP
GBP=X,0.6830300092697144,2015-04-12,CURRENCY,GBP
GBP=X,0.6680799722671509,2015-04-19,CURRENCY,GBP
GBP=X,0.6589099764823914,2015-04-26,CURRENCY,GBP
GBP=X,0.6602100133895874,2015-05-03,CURRENCY,GBP
GBP=X,0.6479200124740601,2015-05-10,CURRENCY,GBP
GBP=X,0.6350799798965454,2015-05-17,CURRENCY,GBP
GBP=X,0.6462000012397766,2015-05-24,CURRENCY,GBP
GBP=X,0.6540700197219849,2015-05-31,CURRENCY,GBP
GBP=X,0.6549699902534485,2015-06-07,CURRENCY,GBP
GBP=X,0.6426100134849548,2015-06-14,CURRENCY,GBP
GBP=X,0.6295199990272522,2015-06-21,CURRENCY,GBP
GBP=X,0.637220025062561,2015-06-28,CURRENCY,GBP
GBP=X,0.6428400278091431,2015-07-05,CURRENCY,GBP
GBP=X,0.6445000171661377,2015-07-12,CURRENCY,GBP
GBP=X,0.6410099864006042,2015-07-19,CURRENCY,GBP
GBP=X,0.6442099809646606,2015-07-26,CURRENCY,GBP
GBP=X,0.6399199962615967,2015-08-02,CURRENCY,GBP
GBP=X,0.6454100012779236,2015-08-09,CURRENCY,GBP
GBP=X,0.6388999819755554,2015-08-16,CURRENCY,GBP
GBP=X,0.6378399729728699,2015-08-23,CURRENCY,GBP
GBP=X,0.6485900282859802,2015-08-30,CURRENCY,GBP
GBP=X,0.6578500270843506,2015-09-06,CURRENCY,GBP
GBP=X,0.6473299860954285,2015-09-13,CURRENCY,GBP
GBP=X,0.6439599990844727,2015-09-20,CURRENCY,GBP
GBP=X,0.6578199863433838,2015-09-27,CURRENCY,GBP
GBP=X,0.6581500172615051,2015-10-04,CURRENCY,GBP
GBP=X,0.6526100039482117,2015-10-11,CURRENCY,GBP
GBP=X,0.6477500200271606,2015-10-18,CURRENCY,GBP
GBP=X,0.7076600193977356,2016-03-27,CURRENCY,GBP
GBP=X,0.7030100226402283,2016-04-03,CURRENCY,GBP
GBP=X,0.7077100276947021,2016-04-10,CURRENCY,GBP
GBP=X,0.7055000066757202,2016-04-17,CURRENCY,GBP
GBP=X,0.6922000050544739,2016-04-24,CURRENCY,GBP
GBP=X,0.6848000288009644,2016-05-01,CURRENCY,GBP
GBP=X,0.6929600238800049,2016-05-08,CURRENCY,GBP
GBP=X,0.6969000101089478,2016-05-15,CURRENCY,GBP
GBP=X,0.6901000142097473,2016-05-22,CURRENCY,GBP
GBP=X,0.6836900115013123,2016-05-29,CURRENCY,GBP
GBP=X,0.6952199935913086,2016-06-05,CURRENCY,GBP
GBP=X,0.7047799825668335,2016-06-12,CURRENCY,GBP
GBP=X,0.6855900287628174,2016-06-19,CURRENCY,GBP
GBP=X,0.7434399724006653,2016-06-26,CURRENCY,GBP
GBP=X,0.7524499893188477,2016-07-03,CURRENCY,GBP
GBP=X,0.7724300026893616,2016-07-10,CURRENCY,GBP
GBP=X,0.7558799982070923,2016-07-17,CURRENCY,GBP
GBP=X,0.7616299986839294,2016-07-24,CURRENCY,GBP
GBP=X,0.7566400170326233,2016-07-31,CURRENCY,GBP
GBP=X,0.7641900181770325,2016-08-07,CURRENCY,GBP
GBP=X,0.7746000289916992,2016-08-14,CURRENCY,GBP
GBP=X,0.7659299969673157,2016-08-21,CURRENCY,GBP
GBP=X,0.7616999745368958,2016-08-28,CURRENCY,GBP
